id	name	type	team	initiationDate	finalisationDate	finalStatus
1003559	Context-1003559	karate	Team-93	2001-05-24		
1002228	Context-1002228	lacrosse	Team-70	2009-07-05		
1003556	Context-1003556	diving	Team-48	2010-11-24		
1004887	Context-1004887	pentathlon	Team-57	2008-04-05		
1002227	Context-1002227	track cycling	Team-7	2006-02-12		
1003557	Context-1003557	rugby 7s	Team-83	2005-07-09		
1004888	Context-1004888	track and field	Team-79	1999-05-09		
1002222	Context-1002222	tennis	Team-11	2012-04-09		
1003554	Context-1003554	triathlon	Team-83	2012-02-03		
1004885	Context-1004885	tug-of-war	Team-53	2014-11-21		
1002221	Context-1002221	tennis	Team-57	2014-03-21		
1003555	Context-1003555	dancing	Team-31	2001-08-13		
1004886	Context-1004886	mountain cycling	Team-62	2016-12-08		
1002224	Context-1002224	pentathlon	Team-77	2006-11-22		
1003552	Context-1003552	triathlon	Team-69	1999-02-27		
1004883	Context-1004883	racquets	Team-44	2017-02-01		
1002223	Context-1002223	triathlon	Team-55	2008-06-03		
1003553	Context-1003553	diving	Team-31	1999-07-14		
1004884	Context-1004884	rugby 7s	Team-63	2005-02-25		
1002229	Context-1002229	polo	Team-35	2001-08-15		
1003550	Context-1003550	swimming	Team-90	2008-11-17		
1004881	Context-1004881	kayak	Team-53	2013-01-08		
1003551	Context-1003551	wushu	Team-45	2008-05-03		
1004882	Context-1004882	pankration	Team-20	2011-12-26		
1002220	Context-1002220	judo	Team-25	2014-04-17		
1004880	Context-1004880	motor boating	Team-64	2006-01-01		
1002215	Context-1002215	tug-of-war	Team-58	2012-09-13		
1003547	Context-1003547	archery	Team-54	2017-01-03		
1004878	Context-1004878	handball	Team-30	1999-04-24		
1002214	Context-1002214	shooting	Team-97	2011-09-12		
1003548	Context-1003548	triathlon	Team-11	2003-09-16		
1004879	Context-1004879	baseball	Team-92	2016-08-25		
1002217	Context-1002217	surfing	Team-32	2001-12-10		
1003545	Context-1003545	obstacle race for swimming	Team-87	2012-01-08		
1004876	Context-1004876	volleyball (indoor)	Team-29	2010-10-27		
1002216	Context-1002216	soccer	Team-15	2001-05-24		
1003546	Context-1003546	track cycling	Team-20	2017-08-04		
1004877	Context-1004877	sailing	Team-24	2008-12-27		
1002211	Context-1002211	wakeboard	Team-85	2002-08-23		
1003543	Context-1003543	pentathlon	Team-25	2006-12-26		
1004874	Context-1004874	basketball	Team-70	2002-01-15		
1002210	Context-1002210	road cycling	Team-15	2002-05-09		
1003544	Context-1003544	field hockey	Team-9	2004-07-06		
1004875	Context-1004875	chariot racing	Team-73	2002-09-26		
1002213	Context-1002213	wakeboard	Team-29	2005-12-23		
1003541	Context-1003541	field hockey	Team-13	2016-11-11		
1004872	Context-1004872	cricket	Team-88	2002-05-19		
1002212	Context-1002212	triathlon	Team-82	2016-01-22		
1003542	Context-1003542	handball	Team-27	1999-05-11		
1004873	Context-1004873	motor boating	Team-8	2000-10-07		
1002219	Context-1002219	gymnastics	Team-25	1999-09-09		
1002218	Context-1002218	roller sport	Team-28	2007-08-27		
1003549	Context-1003549	handball	Team-47	2008-04-16		
1004870	Context-1004870	mountain cycling	Team-74	2009-06-01		
1003540	Context-1003540	swimming	Team-47	2010-10-07		
1004871	Context-1004871	rugby 7s	Team-74	2017-03-12		
1004823	Context-1004823	boxing	Team-83	2009-01-20		
1004824	Context-1004824	dancing	Team-75	1998-12-05		
1004821	Context-1004821	roller sport	Team-74	2009-03-16		
1004822	Context-1004822	badminton	Team-42	2001-10-21		
1004820	Context-1004820	pankration	Team-54	2004-02-16		
1004829	Context-1004829	obstacle race for swimming	Team-68	2001-04-09		
1004827	Context-1004827	golf	Team-18	1999-12-13		
1004828	Context-1004828	rugby union	Team-52	2006-11-28		
1004825	Context-1004825	sailing	Team-22	2017-08-09		
1004826	Context-1004826	badminton	Team-64	2008-04-16		
1007097	Context-1007097	kayak	Team-55	2011-08-07		
1007098	Context-1007098	rugby 7s	Team-40	2006-09-28		
1007099	Context-1007099	croquet	Team-8	2011-04-26		
1007090	Context-1007090	polo	Team-21	2008-08-14		
1007091	Context-1007091	surfing	Team-10	2004-08-17		
1007092	Context-1007092	basketball	Team-23	2014-06-28		
1007093	Context-1007093	rugby 7s	Team-29	2008-11-15		
1007094	Context-1007094	field hockey	Team-69	2006-04-16		
1007095	Context-1007095	tennis	Team-21	2008-04-11		
1007096	Context-1007096	dancing	Team-43	2002-03-07		
1004812	Context-1004812	squash	Team-13	2013-06-16		
1004813	Context-1004813	rugby 7s	Team-63	2003-04-10		
1004810	Context-1004810	racquets	Team-87	2000-03-15		
1004811	Context-1004811	track and field	Team-72	2006-03-04		
1004818	Context-1004818	bowling	Team-93	1999-04-24		
1004819	Context-1004819	road cycling	Team-25	2008-07-16		
1004816	Context-1004816	field hockey	Team-21	2000-04-21		
1004817	Context-1004817	fencing	Team-8	2007-04-06		
1004814	Context-1004814	tennis	Team-82	2016-02-08		
1004815	Context-1004815	lacrosse	Team-62	2017-03-10		
1007086	Context-1007086	beach volleyball	Team-42	2010-11-22		
1007087	Context-1007087	canoe	Team-42	2005-06-25		
1007088	Context-1007088	soccer	Team-80	2009-10-03		
1007089	Context-1007089	equestrian	Team-92	2010-01-12		
1007080	Context-1007080	tug-of-war	Team-68	2002-03-17		
1007081	Context-1007081	plunge for distance	Team-82	2002-06-03		
1007082	Context-1007082	weightlifting	Team-36	2014-05-27		
1007083	Context-1007083	golf	Team-3	2012-09-20		
1007084	Context-1007084	triathlon	Team-83	2013-11-10		
1007085	Context-1007085	netball	Team-15	2009-12-22		
1003514	Context-1003514	track and field	Team-38	2007-04-09		
1004845	Context-1004845	taekwondo	Team-43	2007-11-10		
1003515	Context-1003515	dancing	Team-4	2002-11-26		
1004846	Context-1004846	road cycling	Team-81	2011-03-12		
1003512	Context-1003512	cricket	Team-43	2016-04-07		
1004843	Context-1004843	judo	Team-51	2012-07-18		
1003513	Context-1003513	triathlon	Team-36	2015-04-22		
1004844	Context-1004844	obstacle race for swimming	Team-63	2002-11-28		
1003510	Context-1003510	badminton	Team-37	2016-01-04		
1004841	Context-1004841	badminton	Team-76	1998-11-22		
1003511	Context-1003511	road cycling	Team-5	2010-01-21		
1004842	Context-1004842	fencing	Team-60	2011-05-13		
1004840	Context-1004840	wakeboard	Team-70	2015-05-05		
1003518	Context-1003518	kayak	Team-10	2007-09-16		
1004849	Context-1004849	rowing	Team-57	2011-11-17		
1003519	Context-1003519	triathlon	Team-7	2006-02-26		
1003516	Context-1003516	wushu	Team-6	2017-08-15		
1004847	Context-1004847	sailing	Team-16	2009-08-11		
1003517	Context-1003517	rugby union	Team-41	2015-09-01		
1004848	Context-1004848	weightlifting	Team-60	2016-06-07		
1003503	Context-1003503	golf	Team-16	2007-02-27		
1004834	Context-1004834	plunge for distance	Team-31	2005-03-28		
1003504	Context-1003504	climbing	Team-22	2014-12-11		
1004835	Context-1004835	squash	Team-88	2015-12-02		
1003501	Context-1003501	croquet	Team-62	2014-06-08		
1004832	Context-1004832	squash	Team-63	2004-03-01		
1003502	Context-1003502	sailing	Team-60	2009-06-16		
1004833	Context-1004833	wushu	Team-65	2015-02-24		
1004830	Context-1004830	motor boating	Team-8	2005-05-02		
1003500	Context-1003500	basketball	Team-3	2005-05-13		
1004831	Context-1004831	handball	Team-83	2013-06-01		
1003509	Context-1003509	beach volleyball	Team-5	2011-08-08		
1003507	Context-1003507	mountain cycling	Team-70	2000-04-11		
1004838	Context-1004838	cricket	Team-41	2013-10-12		
1003508	Context-1003508	climbing	Team-29	2002-05-17		
1004839	Context-1004839	soccer	Team-64	2017-04-10		
1003505	Context-1003505	tennis	Team-88	2006-04-17		
1004836	Context-1004836	croquet	Team-69	2007-10-04		
1003506	Context-1003506	taekwondo	Team-57	2005-12-15		
1004837	Context-1004837	mountain cycling	Team-77	2012-12-05		
1002288	Context-1002288	tug-of-war	Team-15	2016-04-26		
1002287	Context-1002287	basketball	Team-39	2011-08-15		
1002289	Context-1002289	roller sport	Team-25	2003-12-06		
1002284	Context-1002284	track and field	Team-83	2007-10-17		
1002283	Context-1002283	soccer	Team-71	2007-09-09		
1002286	Context-1002286	synchronized swimming	Team-82	2005-03-19		
1002285	Context-1002285	rugby union	Team-44	1998-07-08		
1002280	Context-1002280	rugby union	Team-29	2005-07-07		
1002282	Context-1002282	shooting	Team-45	2014-11-02		
1002281	Context-1002281	tug-of-war	Team-79	2001-09-05		
1002277	Context-1002277	tennis	Team-8	2008-11-07		
1002276	Context-1002276	volleyball (indoor)	Team-40	2015-06-06		
1002279	Context-1002279	sailing	Team-95	2007-12-20		
1002278	Context-1002278	tennis	Team-94	2006-09-26		
1002273	Context-1002273	basketball	Team-50	2016-06-06		
1002272	Context-1002272	roller sport	Team-14	2000-04-22		
1002275	Context-1002275	croquet	Team-52	2016-09-17		
1002274	Context-1002274	equestrian	Team-82	2013-02-21		
1002271	Context-1002271	weightlifting	Team-77	2014-10-04		
1002270	Context-1002270	croquet	Team-51	2017-11-26		
1002299	Context-1002299	volleyball (indoor)	Team-20	2009-01-01		
1002298	Context-1002298	basketball	Team-69	2002-03-10		
1002295	Context-1002295	diving	Team-58	2009-04-28		
1002294	Context-1002294	diving	Team-84	2016-12-23		
1002297	Context-1002297	boxing	Team-9	2003-09-22		
1002296	Context-1002296	badminton	Team-80	2014-04-22		
1002291	Context-1002291	chariot racing	Team-42	2016-02-05		
1002290	Context-1002290	croquet	Team-40	2005-08-26		
1002293	Context-1002293	equestrian	Team-34	2017-09-03		
1002292	Context-1002292	soccer	Team-43	2003-03-24		
1002248	Context-1002248	jeu de paume	Team-91	2017-06-04		
1002247	Context-1002247	archery	Team-90	2008-04-09		
1003578	Context-1003578	wakeboard	Team-30	2013-05-05		
1002249	Context-1002249	rowing	Team-94	1999-08-12		
1003579	Context-1003579	softball	Team-78	2007-07-08		
1002244	Context-1002244	shooting	Team-12	2016-02-19		
1003576	Context-1003576	rugby 7s	Team-47	2006-01-26		
1002243	Context-1002243	kayak	Team-54	2000-10-23		
1003577	Context-1003577	karate	Team-23	1999-04-14		
1002246	Context-1002246	bowling	Team-82	1998-07-21		
1003574	Context-1003574	soccer	Team-47	2006-08-03		
1002245	Context-1002245	soccer	Team-84	2004-05-15		
1003575	Context-1003575	handball	Team-23	2008-03-08		
1002240	Context-1002240	jeu de paume	Team-49	2015-08-07		
1003572	Context-1003572	plunge for distance	Team-81	2015-08-17		
1003573	Context-1003573	rowing	Team-92	2012-05-20		
1002242	Context-1002242	netball	Team-86	1999-05-12		
1003570	Context-1003570	gymnastics	Team-77	1999-10-10		
1002241	Context-1002241	bowling	Team-10	2001-10-27		
1003571	Context-1003571	wakeboard	Team-34	2004-12-18		
1002237	Context-1002237	golf	Team-80	2001-01-19		
1003569	Context-1003569	judo	Team-41	2006-01-02		
1002236	Context-1002236	soccer	Team-30	2007-11-28		
1002239	Context-1002239	boxing	Team-9	2006-11-06		
1003567	Context-1003567	karate	Team-95	1999-01-06		
1004898	Context-1004898	pentathlon	Team-16	2000-08-11		
1002238	Context-1002238	softball	Team-31	2010-06-21		
1003568	Context-1003568	netball	Team-6	2003-08-20		
1004899	Context-1004899	tennis	Team-71	2012-12-23		
1002233	Context-1002233	archery	Team-72	2005-06-04		
1003565	Context-1003565	rowing	Team-55	2004-02-18		
1004896	Context-1004896	beach volleyball	Team-13	2008-06-23		
1002232	Context-1002232	taekwondo	Team-74	2008-04-12		
1003566	Context-1003566	underwater swimming	Team-13	2013-08-27		
1004897	Context-1004897	table tennis	Team-67	2006-07-23		
1002235	Context-1002235	rowing	Team-2	2005-02-06		
1003563	Context-1003563	tug-of-war	Team-30	1998-07-06		
1004894	Context-1004894	rugby 7s	Team-4	2000-09-08		
1002234	Context-1002234	volleyball (indoor)	Team-27	2000-04-15		
1003564	Context-1003564	taekwondo	Team-53	2005-05-05		
1004895	Context-1004895	synchronized swimming	Team-85	2013-07-22		
1003561	Context-1003561	underwater swimming	Team-95	2012-01-28		
1004892	Context-1004892	climbing	Team-9	2006-11-19		
1003562	Context-1003562	pankration	Team-30	2017-03-18		
1004893	Context-1004893	racquets	Team-45	2005-11-24		
1002231	Context-1002231	jeu de paume	Team-12	2016-06-28		
1004890	Context-1004890	track cycling	Team-38	2014-01-25		
1002230	Context-1002230	motor boating	Team-73	1998-03-20		
1003560	Context-1003560	diving	Team-74	2005-03-25		
1004891	Context-1004891	diving	Team-47	2016-06-06		
1002269	Context-1002269	mountain cycling	Team-45	2009-02-16		
1002266	Context-1002266	beach volleyball	Team-58	2000-03-25		
1003598	Context-1003598	rowing	Team-44	2011-04-15		
1002265	Context-1002265	volleyball (indoor)	Team-17	2009-12-21		
1003599	Context-1003599	jeu de paume	Team-31	2011-09-05		
1002268	Context-1002268	equestrian	Team-24	2002-09-11		
1003596	Context-1003596	surfing	Team-52	2006-01-26		
1002267	Context-1002267	triathlon	Team-40	2001-07-07		
1003597	Context-1003597	judo	Team-80	2000-01-22		
1002262	Context-1002262	netball	Team-85	2008-03-15		
1003594	Context-1003594	rowing	Team-93	1999-10-04		
1002261	Context-1002261	climbing	Team-59	2001-09-04		
1003595	Context-1003595	racquets	Team-16	2010-09-07		
1002264	Context-1002264	triathlon	Team-56	2012-01-25		
1003592	Context-1003592	archery	Team-9	2016-12-08		
1002263	Context-1002263	jeu de paume	Team-6	2013-01-13		
1003593	Context-1003593	chariot racing	Team-7	2014-06-20		
1003590	Context-1003590	track and field	Team-47	2005-03-07		
1003591	Context-1003591	tennis	Team-74	2006-08-19		
1002260	Context-1002260	track and field	Team-62	2013-09-28		
1002259	Context-1002259	tug-of-war	Team-88	2011-08-15		
1002258	Context-1002258	swimming	Team-5	2012-04-14		
1003589	Context-1003589	weightlifting	Team-63	2000-07-22		
1002255	Context-1002255	cricket	Team-88	2016-07-21		
1003587	Context-1003587	tennis	Team-1	2017-05-03		
1002254	Context-1002254	wakeboard	Team-92	2005-09-12		
1003588	Context-1003588	equestrian	Team-83	2005-03-27		
1002257	Context-1002257	fencing	Team-55	2017-09-28		
1003585	Context-1003585	rugby union	Team-9	2003-05-23		
1002256	Context-1002256	motor boating	Team-80	2012-01-12		
1003586	Context-1003586	golf	Team-42	2005-02-27		
1002251	Context-1002251	squash	Team-64	2003-10-06		
1003583	Context-1003583	chariot racing	Team-53	2008-01-11		
1002250	Context-1002250	fencing	Team-60	2006-12-05		
1003584	Context-1003584	table tennis	Team-14	2001-05-06		
1002253	Context-1002253	swimming	Team-53	2012-04-26		
1003581	Context-1003581	polo	Team-89	2004-12-05		
1002252	Context-1002252	bowling	Team-98	2017-11-09		
1003582	Context-1003582	rowing	Team-31	2011-01-24		
1003580	Context-1003580	handball	Team-89	2003-03-15		
1008425	Context-1008425	rugby union	Team-94	2014-05-01		
1009757	Context-1009757	cricket	Team-55	2003-05-08		
1008426	Context-1008426	field hockey	Team-15	2003-11-12		
1009756	Context-1009756	baseball	Team-88	1998-01-22		
1008427	Context-1008427	dancing	Team-98	2015-05-17		
1009759	Context-1009759	pentathlon	Team-78	2008-09-04		
1008428	Context-1008428	polo	Team-21	1999-03-03		
1009758	Context-1009758	road cycling	Team-67	2014-01-05		
1008429	Context-1008429	polo	Team-75	2011-05-07		
1009751	Context-1009751	bowling	Team-70	2006-03-08		
1008420	Context-1008420	triathlon	Team-88	2003-10-25		
1009750	Context-1009750	basketball	Team-24	2013-11-17		
1008421	Context-1008421	beach volleyball	Team-39	2006-09-25		
1009753	Context-1009753	lacrosse	Team-32	2003-04-14		
1008422	Context-1008422	rowing	Team-36	2005-06-05		
1009752	Context-1009752	track and field	Team-84	2004-04-12		
1008423	Context-1008423	pankration	Team-64	2002-03-28		
1009755	Context-1009755	rugby 7s	Team-42	2004-06-11		
1008424	Context-1008424	table tennis	Team-22	2009-04-16		
1009754	Context-1009754	shooting	Team-59	2012-12-23		
1008414	Context-1008414	wrestling	Team-88	2008-07-05		
1009746	Context-1009746	field hockey	Team-86	2013-02-03		
1008415	Context-1008415	swimming	Team-98	2002-02-10		
1009745	Context-1009745	motor boating	Team-82	2013-06-12		
1008416	Context-1008416	handball	Team-87	2016-12-24		
1009748	Context-1009748	field hockey	Team-35	2014-02-23		
1008417	Context-1008417	road cycling	Team-83	2007-10-25		
1009747	Context-1009747	underwater swimming	Team-72	2005-10-22		
1008418	Context-1008418	polo	Team-25	2014-12-04		
1008419	Context-1008419	rowing	Team-48	2002-01-12		
1009749	Context-1009749	soccer	Team-6	2009-01-24		
1009740	Context-1009740	basketball	Team-67	2004-05-14		
1008410	Context-1008410	roller sport	Team-96	2017-04-09		
1009742	Context-1009742	dancing	Team-22	2009-05-15		
1008411	Context-1008411	lacrosse	Team-86	2017-03-08		
1009741	Context-1009741	tug-of-war	Team-69	2002-04-07		
1008412	Context-1008412	netball	Team-68	2017-12-26		
1009744	Context-1009744	field hockey	Team-77	2012-01-18		
1008413	Context-1008413	track and field	Team-93	2001-05-24		
1009743	Context-1009743	jeu de paume	Team-6	2011-06-24		
1007116	Context-1007116	wrestling	Team-84	2010-09-18		
1008447	Context-1008447	badminton	Team-61	2017-08-21		
1009779	Context-1009779	cricket	Team-61	2011-05-04		
1007117	Context-1007117	pankration	Team-10	2008-09-17		
1008448	Context-1008448	swimming	Team-41	2000-09-19		
1009778	Context-1009778	basketball	Team-29	2005-04-11		
1007118	Context-1007118	road cycling	Team-78	2006-08-19		
1008449	Context-1008449	water polo	Team-83	2009-12-11		
1007119	Context-1007119	field hockey	Team-6	2017-06-22		
1009771	Context-1009771	rugby 7s	Team-61	2003-04-19		
1008440	Context-1008440	karate	Team-92	2015-04-02		
1009770	Context-1009770	archery	Team-24	2003-11-08		
1007110	Context-1007110	squash	Team-22	1998-02-16		
1008441	Context-1008441	track and field	Team-11	2005-12-01		
1009773	Context-1009773	softball	Team-17	2017-10-05		
1007111	Context-1007111	table tennis	Team-94	2015-02-23		
1008442	Context-1008442	baseball	Team-19	2001-02-08		
1009772	Context-1009772	equestrian	Team-30	2002-10-16		
1007112	Context-1007112	rowing	Team-68	2001-10-13		
1008443	Context-1008443	tennis	Team-62	2006-11-05		
1009775	Context-1009775	water polo	Team-82	2003-10-13		
1007113	Context-1007113	motor boating	Team-69	2006-02-14		
1008444	Context-1008444	judo	Team-55	2011-05-13		
1009774	Context-1009774	taekwondo	Team-85	2009-04-21		
1007114	Context-1007114	obstacle race for swimming	Team-52	2014-06-03		
1008445	Context-1008445	motor boating	Team-69	2014-04-18		
1009777	Context-1009777	rugby 7s	Team-22	2010-01-14		
1007115	Context-1007115	croquet	Team-44	1998-04-20		
1008446	Context-1008446	baseball	Team-48	2014-01-18		
1009776	Context-1009776	bowling	Team-31	2011-04-24		
1007105	Context-1007105	jeu de paume	Team-44	2014-03-02		
1008436	Context-1008436	boxing	Team-46	2015-06-18		
1009768	Context-1009768	chariot racing	Team-71	2011-02-04		
1007106	Context-1007106	chariot racing	Team-89	2007-01-04		
1008437	Context-1008437	jeu de paume	Team-84	2000-10-20		
1009767	Context-1009767	wrestling	Team-58	2010-08-25		
1007107	Context-1007107	taekwondo	Team-47	2008-07-22		
1008438	Context-1008438	archery	Team-46	2012-08-25		
1007108	Context-1007108	road cycling	Team-38	2004-01-02		
1008439	Context-1008439	rowing	Team-46	2009-11-27		
1009769	Context-1009769	sailing	Team-68	2016-12-26		
1007109	Context-1007109	archery	Team-49	2013-10-21		
1009760	Context-1009760	table tennis	Team-64	1999-07-21		
1008430	Context-1008430	gymnastics	Team-90	2013-10-05		
1009762	Context-1009762	squash	Team-9	2004-02-01		
1007100	Context-1007100	netball	Team-93	2002-09-12		
1008431	Context-1008431	wushu	Team-70	2005-07-20		
1009761	Context-1009761	volleyball (indoor)	Team-56	2015-11-09		
1007101	Context-1007101	judo	Team-49	2010-12-13		
1008432	Context-1008432	rowing	Team-69	2008-03-19		
1009764	Context-1009764	basketball	Team-40	2012-02-24		
1007102	Context-1007102	canoe	Team-88	2015-07-09		
1008433	Context-1008433	weightlifting	Team-73	2007-07-23		
1009763	Context-1009763	cricket	Team-7	2014-07-10		
1007103	Context-1007103	water polo	Team-71	2010-01-28		
1008434	Context-1008434	underwater swimming	Team-62	2003-02-03		
1009766	Context-1009766	squash	Team-60	2007-04-25		
1007104	Context-1007104	squash	Team-48	2011-05-26		
1008435	Context-1008435	chariot racing	Team-33	1999-08-15		
1009765	Context-1009765	chariot racing	Team-38	2006-07-08		
1009713	Context-1009713	baseball	Team-65	1998-12-16		
1009712	Context-1009712	basketball	Team-81	2011-07-12		
1009715	Context-1009715	beach volleyball	Team-35	1999-03-24		
1009714	Context-1009714	netball	Team-49	2005-04-24		
1009717	Context-1009717	boxing	Team-31	1999-02-04		
1009716	Context-1009716	rowing	Team-88	2016-03-19		
1009719	Context-1009719	volleyball (indoor)	Team-35	2016-10-18		
1009718	Context-1009718	bowling	Team-8	2002-08-25		
1009711	Context-1009711	diving	Team-27	2005-04-19		
1009710	Context-1009710	field hockey	Team-10	2009-11-13		
1009709	Context-1009709	track and field	Team-48	2004-12-13		
1009702	Context-1009702	track and field	Team-77	2002-05-21		
1009701	Context-1009701	swimming	Team-12	1999-12-07		
1009704	Context-1009704	mountain cycling	Team-6	2017-08-18		
1009703	Context-1009703	mountain cycling	Team-56	2000-08-16		
1009706	Context-1009706	dancing	Team-43	1999-11-05		
1009705	Context-1009705	wrestling	Team-65	2009-09-21		
1009708	Context-1009708	pentathlon	Team-71	2010-07-24		
1009707	Context-1009707	cricket	Team-15	2011-06-22		
1009700	Context-1009700	diving	Team-98	2014-11-27		
1008403	Context-1008403	archery	Team-27	2008-01-03		
1009735	Context-1009735	bowling	Team-35	2007-05-12		
1008404	Context-1008404	cricket	Team-41	2011-07-28		
1009734	Context-1009734	sailing	Team-29	1998-11-03		
1008405	Context-1008405	badminton	Team-5	2002-12-23		
1009737	Context-1009737	obstacle race for swimming	Team-35	2001-08-02		
1008406	Context-1008406	jeu de paume	Team-4	2006-09-10		
1009736	Context-1009736	kayak	Team-7	2006-07-23		
1008407	Context-1008407	fencing	Team-63	2015-02-14		
1009739	Context-1009739	rowing	Team-91	2000-02-21		
1008408	Context-1008408	track cycling	Team-39	2011-11-03		
1009738	Context-1009738	volleyball (indoor)	Team-14	2007-08-04		
1008409	Context-1008409	volleyball (indoor)	Team-45	2006-01-26		
1009731	Context-1009731	fencing	Team-26	2009-02-04		
1008400	Context-1008400	softball	Team-36	2002-02-19		
1009730	Context-1009730	tennis	Team-1	2000-02-04		
1008401	Context-1008401	wushu	Team-67	1999-02-28		
1009733	Context-1009733	climbing	Team-62	2007-07-05		
1008402	Context-1008402	gymnastics	Team-49	2004-12-13		
1009732	Context-1009732	lacrosse	Team-75	2007-10-21		
1009724	Context-1009724	plunge for distance	Team-46	2004-04-08		
1009723	Context-1009723	pankration	Team-78	2005-01-19		
1009726	Context-1009726	netball	Team-98	2011-06-09		
1009725	Context-1009725	swimming	Team-39	2010-04-27		
1009728	Context-1009728	tennis	Team-61	2014-07-02		
1009727	Context-1009727	tennis	Team-41	2010-07-23		
1009729	Context-1009729	field hockey	Team-77	2008-03-12		
1009720	Context-1009720	jeu de paume	Team-55	2011-05-21		
1009722	Context-1009722	boxing	Team-76	2003-12-10		
1009721	Context-1009721	kayak	Team-55	2017-07-13		
1000785	Context-1000785	rugby union	Team-92	1999-12-27		
1000784	Context-1000784	rowing	Team-8	2007-09-21		
1000787	Context-1000787	basketball	Team-12	2007-11-03		
1000786	Context-1000786	triathlon	Team-13	2004-05-04		
1000781	Context-1000781	triathlon	Team-3	1998-10-06		
1000780	Context-1000780	badminton	Team-83	2017-10-17		
1000783	Context-1000783	synchronized swimming	Team-7	2009-11-23		
1000782	Context-1000782	archery	Team-83	1998-01-16		
1009119	Context-1009119	sailing	Team-83	2008-06-01		
1009118	Context-1009118	racquets	Team-52	2010-03-02		
1000789	Context-1000789	wakeboard	Team-23	1998-11-24		
1000788	Context-1000788	field hockey	Team-24	2009-09-10		
1009111	Context-1009111	handball	Team-13	2013-06-23		
1009110	Context-1009110	bowling	Team-94	2001-04-27		
1009113	Context-1009113	polo	Team-88	2006-04-01		
1009112	Context-1009112	shooting	Team-28	2010-07-20		
1009115	Context-1009115	beach volleyball	Team-61	2017-10-28		
1009114	Context-1009114	field hockey	Team-56	2011-06-17		
1009117	Context-1009117	lacrosse	Team-76	2015-12-03		
1009116	Context-1009116	bowling	Team-51	2001-02-06		
1000774	Context-1000774	shooting	Team-58	2007-12-06		
1000773	Context-1000773	kayak	Team-28	2013-06-15		
1000776	Context-1000776	mountain cycling	Team-43	2010-06-03		
1000775	Context-1000775	cricket	Team-15	1998-11-23		
1000770	Context-1000770	gymnastics	Team-4	2011-07-16		
1000772	Context-1000772	dancing	Team-64	2011-03-01		
1000771	Context-1000771	dancing	Team-86	2007-09-16		
1009108	Context-1009108	tug-of-war	Team-93	2001-10-14		
1009107	Context-1009107	polo	Team-41	1998-01-08		
1009109	Context-1009109	soccer	Team-27	2003-08-03		
1000778	Context-1000778	lacrosse	Team-96	2007-02-17		
1000777	Context-1000777	racquets	Team-86	2002-03-11		
1000779	Context-1000779	road cycling	Team-12	2016-07-28		
1009100	Context-1009100	rugby union	Team-72	2000-07-16		
1009102	Context-1009102	archery	Team-95	2013-12-10		
1009101	Context-1009101	handball	Team-66	2011-02-05		
1009104	Context-1009104	baseball	Team-32	2012-07-11		
1009103	Context-1009103	pentathlon	Team-84	2001-02-14		
1009106	Context-1009106	tug-of-war	Team-66	1999-02-28		
1009105	Context-1009105	judo	Team-82	2007-11-22		
1009133	Context-1009133	softball	Team-74	2004-08-25		
1009132	Context-1009132	boxing	Team-79	2016-05-15		
1009135	Context-1009135	canoe	Team-25	2004-04-24		
1009134	Context-1009134	chariot racing	Team-23	2004-10-12		
1009137	Context-1009137	rowing	Team-10	2000-12-08		
1009136	Context-1009136	badminton	Team-92	2015-04-23		
1009139	Context-1009139	karate	Team-59	2001-08-16		
1009138	Context-1009138	polo	Team-60	1999-10-01		
1009131	Context-1009131	badminton	Team-9	2001-10-15		
1009130	Context-1009130	wrestling	Team-14	2008-06-28		
1000796	Context-1000796	judo	Team-19	2014-05-03		
1000795	Context-1000795	climbing	Team-52	2015-06-19		
1000798	Context-1000798	mountain cycling	Team-81	2000-08-06		
1000797	Context-1000797	racquets	Team-78	2002-07-05		
1000792	Context-1000792	fencing	Team-79	2005-11-28		
1000791	Context-1000791	squash	Team-79	2015-02-06		
1000794	Context-1000794	equestrian	Team-72	2008-08-09		
1000793	Context-1000793	equestrian	Team-21	2005-01-02		
1009129	Context-1009129	wakeboard	Team-98	2001-10-19		
1000799	Context-1000799	motor boating	Team-19	2001-08-06		
1009122	Context-1009122	climbing	Team-56	2010-05-23		
1009121	Context-1009121	tug-of-war	Team-16	2009-01-15		
1009124	Context-1009124	basketball	Team-37	2012-06-16		
1009123	Context-1009123	water polo	Team-14	2001-02-13		
1009126	Context-1009126	volleyball (indoor)	Team-30	2000-06-08		
1009125	Context-1009125	climbing	Team-91	2001-02-05		
1009128	Context-1009128	surfing	Team-31	2014-04-27		
1009127	Context-1009127	road cycling	Team-25	2016-02-07		
1000790	Context-1000790	sailing	Team-72	2008-04-03		
1009120	Context-1009120	cricket	Team-43	2007-02-23		
1000741	Context-1000741	gymnastics	Team-19	2005-07-13		
1000740	Context-1000740	triathlon	Team-38	2016-11-03		
1000743	Context-1000743	tug-of-war	Team-30	2002-08-26		
1000742	Context-1000742	soccer	Team-23	2011-11-01		
1000749	Context-1000749	surfing	Team-50	2009-09-09		
1000748	Context-1000748	tug-of-war	Team-83	2005-07-02		
1000745	Context-1000745	softball	Team-42	2016-08-22		
1000744	Context-1000744	pentathlon	Team-41	1999-10-14		
1000747	Context-1000747	field hockey	Team-55	2009-09-24		
